,STATE,DATE,HIGHWAY_GALLONS,State_abb,StateCode,FIPScode,MF_num,year
352,California,1972-03-31,2549761000.0,CA,5.0,6.0,MF-22,1972
353,California,1972-06-30,2730506000.0,CA,5.0,6.0,MF-22,1972
354,California,1972-09-30,2791466000.0,CA,5.0,6.0,MF-22,1972
355,California,1972-12-31,2708605000.0,CA,5.0,6.0,MF-22,1972
356,California,1973-03-31,2632095000.0,CA,5.0,6.0,MF-22,1973
357,California,1973-06-30,2870570000.0,CA,5.0,6.0,MF-22,1973
358,California,1973-09-30,2912770000.0,CA,5.0,6.0,MF-22,1973
359,California,1973-12-31,2762078000.0,CA,5.0,6.0,MF-22,1973
360,California,1974-03-31,2409977000.0,CA,5.0,6.0,MF-22,1974
361,California,1974-06-30,2745745000.0,CA,5.0,6.0,MF-22,1974
362,California,1974-09-30,2814692000.0,CA,5.0,6.0,MF-22,1974
363,California,1974-12-31,2735834000.0,CA,5.0,6.0,MF-22,1974
364,California,1975-03-31,2569929000.0,CA,5.0,6.0,MF-22,1975
365,California,1975-06-30,2814645000.0,CA,5.0,6.0,MF-22,1975
366,California,1975-09-30,2876943000.0,CA,5.0,6.0,MF-22,1975
367,California,1975-12-31,2791972000.0,CA,5.0,6.0,MF-22,1975
368,California,1976-03-31,2763290000.0,CA,5.0,6.0,MF-22,1976
369,California,1976-06-30,2966636000.0,CA,5.0,6.0,MF-22,1976
370,California,1976-09-30,2994765000.0,CA,5.0,6.0,MF-22,1976
371,California,1976-12-31,2960628000.0,CA,5.0,6.0,MF-22,1976
372,California,1977-03-31,2910966000.0,CA,5.0,6.0,MF-22,1977
373,California,1977-06-30,3131187000.0,CA,5.0,6.0,MF-22,1977
374,California,1977-09-30,3204678000.0,CA,5.0,6.0,MF-22,1977
375,California,1977-12-31,3078275000.0,CA,5.0,6.0,MF-22,1977
376,California,1978-03-31,3067331000.0,CA,5.0,6.0,MF-22,1978
377,California,1978-06-30,3315619000.0,CA,5.0,6.0,MF-22,1978
378,California,1978-09-30,3366673000.0,CA,5.0,6.0,MF-22,1978
379,California,1978-12-31,3308631000.0,CA,5.0,6.0,MF-22,1978
380,Colorado,1960-03-31,156664000.0,CO,6.0,8.0,MF-22,1960
381,Colorado,1960-06-30,192882000.0,CO,6.0,8.0,MF-22,1960
382,Colorado,1960-09-30,218258000.0,CO,6.0,8.0,MF-22,1960
383,Colorado,1960-12-31,181202000.0,CO,6.0,8.0,MF-22,1960
384,Colorado,1961-03-31,165649000.0,CO,6.0,8.0,MF-22,1961
385,Colorado,1961-06-30,195562000.0,CO,6.0,8.0,MF-22,1961
386,Colorado,1961-09-30,224265000.0,CO,6.0,8.0,MF-22,1961
387,Colorado,1961-12-31,182387000.0,CO,6.0,8.0,MF-22,1961
388,Colorado,1962-03-31,172142000.0,CO,6.0,8.0,MF-22,1962
389,Colorado,1962-06-30,208225000.0,CO,6.0,8.0,MF-22,1962
390,Colorado,1962-09-30,230268000.0,CO,6.0,8.0,MF-22,1962
391,Colorado,1962-12-31,195949000.0,CO,6.0,8.0,MF-22,1962
392,Colorado,1963-03-31,177130000.0,CO,6.0,8.0,MF-22,1963
393,Colorado,1963-06-30,210857000.0,CO,6.0,8.0,MF-22,1963
394,Colorado,1963-09-30,237307000.0,CO,6.0,8.0,MF-22,1963
395,Colorado,1963-12-31,200586000.0,CO,6.0,8.0,MF-22,1963
396,Colorado,1964-03-31,189824000.0,CO,6.0,8.0,MF-22,1964
397,Colorado,1964-06-30,215913000.0,CO,6.0,8.0,MF-22,1964
398,Colorado,1964-09-30,249277000.0,CO,6.0,8.0,MF-22,1964
399,Colorado,1964-12-31,208434000.0,CO,6.0,8.0,MF-22,1964
400,Colorado,1965-03-31,189063000.0,CO,6.0,8.0,MF-22,1965
401,Colorado,1965-06-30,223050000.0,CO,6.0,8.0,MF-22,1965
402,Colorado,1965-09-30,256493000.0,CO,6.0,8.0,MF-22,1965
403,Colorado,1965-12-31,217534000.0,CO,6.0,8.0,MF-22,1965
404,Colorado,1966-03-31,199150000.0,CO,6.0,8.0,MF-22,1966
405,Colorado,1966-06-30,234053000.0,CO,6.0,8.0,MF-22,1966
406,Colorado,1966-09-30,267668000.0,CO,6.0,8.0,MF-22,1966
407,Colorado,1966-12-31,222539000.0,CO,6.0,8.0,MF-22,1966
408,Colorado,1967-03-31,206025000.0,CO,6.0,8.0,MF-22,1967
409,Colorado,1967-06-30,241542000.0,CO,6.0,8.0,MF-22,1967
410,Colorado,1967-09-30,276377000.0,CO,6.0,8.0,MF-22,1967
411,Colorado,1967-12-31,235156000.0,CO,6.0,8.0,MF-22,1967
412,Colorado,1968-03-31,224594000.0,CO,6.0,8.0,MF-22,1968
413,Colorado,1968-06-30,256712000.0,CO,6.0,8.0,MF-22,1968
414,Colorado,1968-09-30,296964000.0,CO,6.0,8.0,MF-22,1968
415,Colorado,1968-12-31,254177000.0,CO,6.0,8.0,MF-22,1968
416,Colorado,1969-03-31,233640000.0,CO,6.0,8.0,MF-22,1969
417,Colorado,1969-06-30,264890000.0,CO,6.0,8.0,MF-22,1969
418,Colorado,1969-09-30,326958000.0,CO,6.0,8.0,MF-22,1969
419,Colorado,1969-12-31,272555000.0,CO,6.0,8.0,MF-22,1969
420,Colorado,1970-03-31,257674000.0,CO,6.0,8.0,MF-22,1970
421,Colorado,1970-06-30,298589000.0,CO,6.0,8.0,MF-22,1970
422,Colorado,1970-09-30,345140000.0,CO,6.0,8.0,MF-22,1970
423,Colorado,1970-12-31,289596000.0,CO,6.0,8.0,MF-22,1970
424,Colorado,1971-03-31,276600000.0,CO,6.0,8.0,MF-22,1971
425,Colorado,1971-06-30,319621000.0,CO,6.0,8.0,MF-22,1971
426,Colorado,1971-09-30,366454000.0,CO,6.0,8.0,MF-22,1971
427,Colorado,1971-12-31,315951000.0,CO,6.0,8.0,MF-22,1971
428,Colorado,1972-03-31,301017000.0,CO,6.0,8.0,MF-22,1972
429,Colorado,1972-06-30,361220000.0,CO,6.0,8.0,MF-22,1972
430,Colorado,1972-09-30,399990000.0,CO,6.0,8.0,MF-22,1972
431,Colorado,1972-12-31,336108000.0,CO,6.0,8.0,MF-22,1972
432,Colorado,1973-03-31,342456000.0,CO,6.0,8.0,MF-22,1973
433,Colorado,1973-06-30,368434000.0,CO,6.0,8.0,MF-22,1973
434,Colorado,1973-09-30,406199000.0,CO,6.0,8.0,MF-22,1973
435,Colorado,1973-12-31,360083000.0,CO,6.0,8.0,MF-22,1973
436,Colorado,1974-03-31,315796000.0,CO,6.0,8.0,MF-22,1974
437,Colorado,1974-06-30,354352000.0,CO,6.0,8.0,MF-22,1974
438,Colorado,1974-09-30,398328000.0,CO,6.0,8.0,MF-22,1974
439,Colorado,1974-12-31,346201000.0,CO,6.0,8.0,MF-22,1974
440,Colorado,1975-03-31,328244000.0,CO,6.0,8.0,MF-22,1975
441,Colorado,1975-06-30,360550000.0,CO,6.0,8.0,MF-22,1975
442,Colorado,1975-09-30,417085000.0,CO,6.0,8.0,MF-22,1975
443,Colorado,1975-12-31,363640000.0,CO,6.0,8.0,MF-22,1975
444,Colorado,1976-03-31,345931000.0,CO,6.0,8.0,MF-22,1976
445,Colorado,1976-06-30,394064000.0,CO,6.0,8.0,MF-22,1976
446,Colorado,1976-09-30,417105000.0,CO,6.0,8.0,MF-22,1976
447,Colorado,1976-12-31,377946000.0,CO,6.0,8.0,MF-22,1976
448,Colorado,1977-03-31,375951000.0,CO,6.0,8.0,MF-22,1977
449,Colorado,1977-06-30,397210000.0,CO,6.0,8.0,MF-22,1977
450,Colorado,1977-09-30,426120000.0,CO,6.0,8.0,MF-22,1977
451,Colorado,1977-12-31,407494000.0,CO,6.0,8.0,MF-22,1977
452,Colorado,1978-03-31,365590000.0,CO,6.0,8.0,MF-22,1978
453,Colorado,1978-06-30,445255000.0,CO,6.0,8.0,MF-22,1978
454,Colorado,1978-09-30,519921000.0,CO,6.0,8.0,MF-22,1978
455,Colorado,1978-12-31,405016000.0,CO,6.0,8.0,MF-22,1978
456,Connecticut,1960-03-31,183295000.0,CT,7.0,9.0,MF-22,1960
457,Connecticut,1960-06-30,205776000.0,CT,7.0,9.0,MF-22,1960
458,Connecticut,1960-09-30,215716000.0,CT,7.0,9.0,MF-22,1960
459,Connecticut,1960-12-31,209276000.0,CT,7.0,9.0,MF-22,1960
460,Connecticut,1961-03-31,187643000.0,CT,7.0,9.0,MF-22,1961
461,Connecticut,1961-06-30,211855000.0,CT,7.0,9.0,MF-22,1961
462,Connecticut,1961-09-30,222000000.0,CT,7.0,9.0,MF-22,1961
463,Connecticut,1961-12-31,214485000.0,CT,7.0,9.0,MF-22,1961
464,Connecticut,1962-03-31,199931000.0,CT,7.0,9.0,MF-22,1962
465,Connecticut,1962-06-30,222468000.0,CT,7.0,9.0,MF-22,1962
466,Connecticut,1962-09-30,228701000.0,CT,7.0,9.0,MF-22,1962
467,Connecticut,1962-12-31,226275000.0,CT,7.0,9.0,MF-22,1962
468,Connecticut,1963-03-31,209596000.0,CT,7.0,9.0,MF-22,1963
469,Connecticut,1963-06-30,233132000.0,CT,7.0,9.0,MF-22,1963
470,Connecticut,1963-09-30,244042000.0,CT,7.0,9.0,MF-22,1963
471,Connecticut,1963-12-31,233797000.0,CT,7.0,9.0,MF-22,1963
472,Connecticut,1964-03-31,224715000.0,CT,7.0,9.0,MF-22,1964
473,Connecticut,1964-06-30,245752000.0,CT,7.0,9.0,MF-22,1964
474,Connecticut,1964-09-30,256541000.0,CT,7.0,9.0,MF-22,1964
475,Connecticut,1964-12-31,251792000.0,CT,7.0,9.0,MF-22,1964
476,Connecticut,1965-03-31,231748000.0,CT,7.0,9.0,MF-22,1965
477,Connecticut,1965-06-30,257519000.0,CT,7.0,9.0,MF-22,1965
478,Connecticut,1965-09-30,270038000.0,CT,7.0,9.0,MF-22,1965
479,Connecticut,1965-12-31,267353000.0,CT,7.0,9.0,MF-22,1965
480,Connecticut,1966-03-31,244726000.0,CT,7.0,9.0,MF-22,1966
481,Connecticut,1966-06-30,271704000.0,CT,7.0,9.0,MF-22,1966
482,Connecticut,1966-09-30,281656000.0,CT,7.0,9.0,MF-22,1966
483,Connecticut,1966-12-31,278907000.0,CT,7.0,9.0,MF-22,1966
484,Connecticut,1967-03-31,255896000.0,CT,7.0,9.0,MF-22,1967
485,Connecticut,1967-06-30,283721000.0,CT,7.0,9.0,MF-22,1967
486,Connecticut,1967-09-30,286758000.0,CT,7.0,9.0,MF-22,1967
487,Connecticut,1967-12-31,287805000.0,CT,7.0,9.0,MF-22,1967
488,Connecticut,1968-03-31,275947000.0,CT,7.0,9.0,MF-22,1968
489,Connecticut,1968-06-30,294070000.0,CT,7.0,9.0,MF-22,1968
490,Connecticut,1968-09-30,309957000.0,CT,7.0,9.0,MF-22,1968
491,Connecticut,1968-12-31,308100000.0,CT,7.0,9.0,MF-22,1968
492,Connecticut,1969-03-31,285520000.0,CT,7.0,9.0,MF-22,1969
493,Connecticut,1969-06-30,314777000.0,CT,7.0,9.0,MF-22,1969
494,Connecticut,1969-09-30,322804000.0,CT,7.0,9.0,MF-22,1969
495,Connecticut,1969-12-31,325740000.0,CT,7.0,9.0,MF-22,1969
496,Connecticut,1970-03-31,300582000.0,CT,7.0,9.0,MF-22,1970
497,Connecticut,1970-06-30,334365000.0,CT,7.0,9.0,MF-22,1970
498,Connecticut,1970-09-30,337999000.0,CT,7.0,9.0,MF-22,1970
499,Connecticut,1970-12-31,336350000.0,CT,7.0,9.0,MF-22,1970
500,Connecticut,1971-03-31,316676000.0,CT,7.0,9.0,MF-22,1971
501,Connecticut,1971-06-30,348260000.0,CT,7.0,9.0,MF-22,1971
502,Connecticut,1971-09-30,351315000.0,CT,7.0,9.0,MF-22,1971
503,Connecticut,1971-12-31,345990000.0,CT,7.0,9.0,MF-22,1971
504,Connecticut,1972-03-31,334577000.0,CT,7.0,9.0,MF-22,1972
505,Connecticut,1972-06-30,364325000.0,CT,7.0,9.0,MF-22,1972
506,Connecticut,1972-09-30,368249000.0,CT,7.0,9.0,MF-22,1972
507,Connecticut,1972-12-31,367910000.0,CT,7.0,9.0,MF-22,1972
508,Connecticut,1973-03-31,353032000.0,CT,7.0,9.0,MF-22,1973
509,Connecticut,1973-06-30,372527000.0,CT,7.0,9.0,MF-22,1973
510,Connecticut,1973-09-30,379633000.0,CT,7.0,9.0,MF-22,1973
511,Connecticut,1973-12-31,360971000.0,CT,7.0,9.0,MF-22,1973
512,Connecticut,1974-03-31,327657000.0,CT,7.0,9.0,MF-22,1974
513,Connecticut,1974-06-30,358160000.0,CT,7.0,9.0,MF-22,1974
514,Connecticut,1974-09-30,376258000.0,CT,7.0,9.0,MF-22,1974
515,Connecticut,1974-12-31,368766000.0,CT,7.0,9.0,MF-22,1974
516,Connecticut,1975-03-31,338867000.0,CT,7.0,9.0,MF-22,1975
517,Connecticut,1975-06-30,367523000.0,CT,7.0,9.0,MF-22,1975
518,Connecticut,1975-09-30,369428000.0,CT,7.0,9.0,MF-22,1975
519,Connecticut,1975-12-31,370755000.0,CT,7.0,9.0,MF-22,1975
520,Connecticut,1976-03-31,350297000.0,CT,7.0,9.0,MF-22,1976
521,Connecticut,1976-06-30,378422000.0,CT,7.0,9.0,MF-22,1976
522,Connecticut,1976-09-30,379696000.0,CT,7.0,9.0,MF-22,1976
523,Connecticut,1976-12-31,388043000.0,CT,7.0,9.0,MF-22,1976
524,Connecticut,1977-03-31,355953000.0,CT,7.0,9.0,MF-22,1977
525,Connecticut,1977-06-30,382971000.0,CT,7.0,9.0,MF-22,1977
526,Connecticut,1977-09-30,388492000.0,CT,7.0,9.0,MF-22,1977
527,Connecticut,1977-12-31,393551000.0,CT,7.0,9.0,MF-22,1977
528,Connecticut,1978-03-31,355615000.0,CT,7.0,9.0,MF-22,1978
529,Connecticut,1978-06-30,377291000.0,CT,7.0,9.0,MF-22,1978
530,Connecticut,1978-09-30,409326000.0,CT,7.0,9.0,MF-22,1978
531,Connecticut,1978-12-31,401286000.0,CT,7.0,9.0,MF-22,1978
532,Delaware,1960-03-31,40641000.0,DE,8.0,10.0,MF-22,1960
533,Delaware,1960-06-30,49119000.0,DE,8.0,10.0,MF-22,1960
534,Delaware,1960-09-30,50015000.0,DE,8.0,10.0,MF-22,1960
535,Delaware,1960-12-31,42163000.0,DE,8.0,10.0,MF-22,1960
536,Delaware,1961-03-31,42724000.0,DE,8.0,10.0,MF-22,1961
537,Delaware,1961-06-30,53586000.0,DE,8.0,10.0,MF-22,1961
538,Delaware,1961-09-30,54428000.0,DE,8.0,10.0,MF-22,1961
539,Delaware,1961-12-31,50228000.0,DE,8.0,10.0,MF-22,1961
540,Delaware,1962-03-31,45365000.0,DE,8.0,10.0,MF-22,1962
541,Delaware,1962-06-30,51728000.0,DE,8.0,10.0,MF-22,1962
542,Delaware,1962-09-30,56152000.0,DE,8.0,10.0,MF-22,1962
543,Delaware,1962-12-31,52287000.0,DE,8.0,10.0,MF-22,1962
544,Delaware,1963-03-31,48310000.0,DE,8.0,10.0,MF-22,1963
545,Delaware,1963-06-30,60719000.0,DE,8.0,10.0,MF-22,1963
546,Delaware,1963-09-30,57873000.0,DE,8.0,10.0,MF-22,1963
547,Delaware,1963-12-31,50928000.0,DE,8.0,10.0,MF-22,1963
548,Delaware,1964-03-31,47254000.0,DE,8.0,10.0,MF-22,1964
549,Delaware,1964-06-30,55785000.0,DE,8.0,10.0,MF-22,1964
550,Delaware,1964-09-30,58213000.0,DE,8.0,10.0,MF-22,1964
551,Delaware,1964-12-31,54809000.0,DE,8.0,10.0,MF-22,1964
552,Delaware,1965-03-31,51294000.0,DE,8.0,10.0,MF-22,1965
553,Delaware,1965-06-30,59404000.0,DE,8.0,10.0,MF-22,1965
554,Delaware,1965-09-30,61315000.0,DE,8.0,10.0,MF-22,1965
555,Delaware,1965-12-31,55140000.0,DE,8.0,10.0,MF-22,1965
556,Delaware,1966-03-31,54642000.0,DE,8.0,10.0,MF-22,1966
557,Delaware,1966-06-30,59316000.0,DE,8.0,10.0,MF-22,1966
558,Delaware,1966-09-30,64426000.0,DE,8.0,10.0,MF-22,1966
559,Delaware,1966-12-31,58319000.0,DE,8.0,10.0,MF-22,1966
560,Delaware,1967-03-31,51680000.0,DE,8.0,10.0,MF-22,1967
561,Delaware,1967-06-30,63622000.0,DE,8.0,10.0,MF-22,1967
562,Delaware,1967-09-30,64662000.0,DE,8.0,10.0,MF-22,1967
563,Delaware,1967-12-31,60909000.0,DE,8.0,10.0,MF-22,1967
564,Delaware,1968-03-31,56127000.0,DE,8.0,10.0,MF-22,1968
565,Delaware,1968-06-30,66019000.0,DE,8.0,10.0,MF-22,1968
566,Delaware,1968-09-30,69354000.0,DE,8.0,10.0,MF-22,1968
567,Delaware,1968-12-31,62587000.0,DE,8.0,10.0,MF-22,1968
568,Delaware,1969-03-31,60594000.0,DE,8.0,10.0,MF-22,1969
569,Delaware,1969-06-30,69268000.0,DE,8.0,10.0,MF-22,1969
570,Delaware,1969-09-30,72276000.0,DE,8.0,10.0,MF-22,1969
571,Delaware,1969-12-31,66519000.0,DE,8.0,10.0,MF-22,1969
572,Delaware,1970-03-31,63813000.0,DE,8.0,10.0,MF-22,1970
573,Delaware,1970-06-30,72084000.0,DE,8.0,10.0,MF-22,1970
574,Delaware,1970-09-30,76619000.0,DE,8.0,10.0,MF-22,1970
575,Delaware,1970-12-31,66826000.0,DE,8.0,10.0,MF-22,1970
576,Delaware,1971-03-31,63479000.0,DE,8.0,10.0,MF-22,1971
577,Delaware,1971-06-30,73569000.0,DE,8.0,10.0,MF-22,1971
578,Delaware,1971-09-30,77570000.0,DE,8.0,10.0,MF-22,1971
579,Delaware,1971-12-31,72077000.0,DE,8.0,10.0,MF-22,1971
580,Delaware,1972-03-31,68023000.0,DE,8.0,10.0,MF-22,1972
581,Delaware,1972-06-30,78033000.0,DE,8.0,10.0,MF-22,1972
582,Delaware,1972-09-30,83558000.0,DE,8.0,10.0,MF-22,1972
583,Delaware,1972-12-31,76516000.0,DE,8.0,10.0,MF-22,1972
584,Delaware,1973-03-31,75803000.0,DE,8.0,10.0,MF-22,1973
585,Delaware,1973-06-30,82590000.0,DE,8.0,10.0,MF-22,1973
586,Delaware,1973-09-30,86599000.0,DE,8.0,10.0,MF-22,1973
587,Delaware,1973-12-31,77916000.0,DE,8.0,10.0,MF-22,1973
588,Delaware,1974-03-31,68762000.0,DE,8.0,10.0,MF-22,1974
589,Delaware,1974-06-30,80474000.0,DE,8.0,10.0,MF-22,1974
590,Delaware,1974-09-30,86192000.0,DE,8.0,10.0,MF-22,1974
591,Delaware,1974-12-31,79118000.0,DE,8.0,10.0,MF-22,1974
592,Delaware,1975-03-31,72963000.0,DE,8.0,10.0,MF-22,1975
593,Delaware,1975-06-30,82931000.0,DE,8.0,10.0,MF-22,1975
594,Delaware,1975-09-30,85928000.0,DE,8.0,10.0,MF-22,1975
595,Delaware,1975-12-31,77354000.0,DE,8.0,10.0,MF-22,1975
596,Delaware,1976-03-31,76855000.0,DE,8.0,10.0,MF-22,1976
597,Delaware,1976-06-30,87721000.0,DE,8.0,10.0,MF-22,1976
598,Delaware,1976-09-30,87403000.0,DE,8.0,10.0,MF-22,1976
599,Delaware,1976-12-31,83826000.0,DE,8.0,10.0,MF-22,1976
600,Delaware,1977-03-31,77827000.0,DE,8.0,10.0,MF-22,1977
601,Delaware,1977-06-30,88725000.0,DE,8.0,10.0,MF-22,1977
602,Delaware,1977-09-30,87737000.0,DE,8.0,10.0,MF-22,1977
603,Delaware,1977-12-31,82015000.0,DE,8.0,10.0,MF-22,1977
604,Delaware,1978-03-31,73720000.0,DE,8.0,10.0,MF-22,1978
605,Delaware,1978-06-30,87987000.0,DE,8.0,10.0,MF-22,1978
606,Delaware,1978-09-30,89525000.0,DE,8.0,10.0,MF-22,1978
607,Delaware,1978-12-31,84637000.0,DE,8.0,10.0,MF-22,1978
608,District of Columbia,1960-03-31,51031000.0,DC,9.0,11.0,MF-22,1960
609,District of Columbia,1960-06-30,53485000.0,DC,9.0,11.0,MF-22,1960
610,District of Columbia,1960-09-30,52992000.0,DC,9.0,11.0,MF-22,1960
611,District of Columbia,1960-12-31,53691000.0,DC,9.0,11.0,MF-22,1960
612,District of Columbia,1961-03-31,50758000.0,DC,9.0,11.0,MF-22,1961
613,District of Columbia,1961-06-30,54460000.0,DC,9.0,11.0,MF-22,1961
614,District of Columbia,1961-09-30,53620000.0,DC,9.0,11.0,MF-22,1961
615,District of Columbia,1961-12-31,55490000.0,DC,9.0,11.0,MF-22,1961
616,District of Columbia,1962-03-31,53151000.0,DC,9.0,11.0,MF-22,1962
617,District of Columbia,1962-06-30,55285000.0,DC,9.0,11.0,MF-22,1962
618,District of Columbia,1962-09-30,54383000.0,DC,9.0,11.0,MF-22,1962
619,District of Columbia,1962-12-31,56418000.0,DC,9.0,11.0,MF-22,1962
620,District of Columbia,1963-03-31,53696000.0,DC,9.0,11.0,MF-22,1963
621,District of Columbia,1963-06-30,55117000.0,DC,9.0,11.0,MF-22,1963
622,District of Columbia,1963-09-30,55874000.0,DC,9.0,11.0,MF-22,1963
623,District of Columbia,1963-12-31,57808000.0,DC,9.0,11.0,MF-22,1963
624,District of Columbia,1964-03-31,56376000.0,DC,9.0,11.0,MF-22,1964
625,District of Columbia,1964-06-30,59520000.0,DC,9.0,11.0,MF-22,1964
626,District of Columbia,1964-09-30,59466000.0,DC,9.0,11.0,MF-22,1964
627,District of Columbia,1964-12-31,60643000.0,DC,9.0,11.0,MF-22,1964
628,District of Columbia,1965-03-31,58346000.0,DC,9.0,11.0,MF-22,1965
629,District of Columbia,1965-06-30,61089000.0,DC,9.0,11.0,MF-22,1965
630,District of Columbia,1965-09-30,61619000.0,DC,9.0,11.0,MF-22,1965
631,District of Columbia,1965-12-31,62821000.0,DC,9.0,11.0,MF-22,1965
632,District of Columbia,1966-03-31,58098000.0,DC,9.0,11.0,MF-22,1966
633,District of Columbia,1966-06-30,63477000.0,DC,9.0,11.0,MF-22,1966
634,District of Columbia,1966-09-30,63240000.0,DC,9.0,11.0,MF-22,1966
635,District of Columbia,1966-12-31,63020000.0,DC,9.0,11.0,MF-22,1966
636,District of Columbia,1967-03-31,58817000.0,DC,9.0,11.0,MF-22,1967
637,District of Columbia,1967-06-30,62037000.0,DC,9.0,11.0,MF-22,1967
638,District of Columbia,1967-09-30,62102000.0,DC,9.0,11.0,MF-22,1967
639,District of Columbia,1967-12-31,62694000.0,DC,9.0,11.0,MF-22,1967
640,District of Columbia,1968-03-31,61723000.0,DC,9.0,11.0,MF-22,1968
641,District of Columbia,1968-06-30,60993000.0,DC,9.0,11.0,MF-22,1968
642,District of Columbia,1968-09-30,63583000.0,DC,9.0,11.0,MF-22,1968
643,District of Columbia,1968-12-31,63886000.0,DC,9.0,11.0,MF-22,1968
644,District of Columbia,1969-03-31,61789000.0,DC,9.0,11.0,MF-22,1969
645,District of Columbia,1969-06-30,64639000.0,DC,9.0,11.0,MF-22,1969
646,District of Columbia,1969-09-30,63653000.0,DC,9.0,11.0,MF-22,1969
647,District of Columbia,1969-12-31,64021000.0,DC,9.0,11.0,MF-22,1969
648,District of Columbia,1970-03-31,61928000.0,DC,9.0,11.0,MF-22,1970
649,District of Columbia,1970-06-30,64819000.0,DC,9.0,11.0,MF-22,1970
650,District of Columbia,1970-09-30,64801000.0,DC,9.0,11.0,MF-22,1970
651,District of Columbia,1970-12-31,63922000.0,DC,9.0,11.0,MF-22,1970
652,District of Columbia,1971-03-31,62628000.0,DC,9.0,11.0,MF-22,1971
653,District of Columbia,1971-06-30,65534000.0,DC,9.0,11.0,MF-22,1971
654,District of Columbia,1971-09-30,65725000.0,DC,9.0,11.0,MF-22,1971
655,District of Columbia,1971-12-31,65677000.0,DC,9.0,11.0,MF-22,1971
656,District of Columbia,1972-03-31,63934000.0,DC,9.0,11.0,MF-22,1972
657,District of Columbia,1972-06-30,63397000.0,DC,9.0,11.0,MF-22,1972
658,District of Columbia,1972-09-30,63689000.0,DC,9.0,11.0,MF-22,1972
659,District of Columbia,1972-12-31,67707000.0,DC,9.0,11.0,MF-22,1972
660,District of Columbia,1973-03-31,67778000.0,DC,9.0,11.0,MF-22,1973
661,District of Columbia,1973-06-30,70740000.0,DC,9.0,11.0,MF-22,1973
662,District of Columbia,1973-09-30,69264000.0,DC,9.0,11.0,MF-22,1973
663,District of Columbia,1973-12-31,66218000.0,DC,9.0,11.0,MF-22,1973
664,District of Columbia,1974-03-31,59193000.0,DC,9.0,11.0,MF-22,1974
665,District of Columbia,1974-06-30,64602000.0,DC,9.0,11.0,MF-22,1974
666,District of Columbia,1974-09-30,65686000.0,DC,9.0,11.0,MF-22,1974
667,District of Columbia,1974-12-31,66393000.0,DC,9.0,11.0,MF-22,1974
668,District of Columbia,1975-03-31,64444000.0,DC,9.0,11.0,MF-22,1975
669,District of Columbia,1975-06-30,67305000.0,DC,9.0,11.0,MF-22,1975
670,District of Columbia,1975-09-30,65924000.0,DC,9.0,11.0,MF-22,1975
671,District of Columbia,1975-12-31,65280000.0,DC,9.0,11.0,MF-22,1975
672,District of Columbia,1976-03-31,62616000.0,DC,9.0,11.0,MF-22,1976
673,District of Columbia,1976-06-30,64245000.0,DC,9.0,11.0,MF-22,1976
674,District of Columbia,1976-09-30,63717000.0,DC,9.0,11.0,MF-22,1976
675,District of Columbia,1976-12-31,63741000.0,DC,9.0,11.0,MF-22,1976
676,District of Columbia,1977-03-31,60163000.0,DC,9.0,11.0,MF-22,1977
677,District of Columbia,1977-06-30,62061000.0,DC,9.0,11.0,MF-22,1977
678,District of Columbia,1977-09-30,61285000.0,DC,9.0,11.0,MF-22,1977
679,District of Columbia,1977-12-31,61251000.0,DC,9.0,11.0,MF-22,1977
680,District of Columbia,1978-03-31,58290000.0,DC,9.0,11.0,MF-22,1978
681,District of Columbia,1978-06-30,61387000.0,DC,9.0,11.0,MF-22,1978
682,District of Columbia,1978-09-30,60176000.0,DC,9.0,11.0,MF-22,1978
683,District of Columbia,1978-12-31,59688000.0,DC,9.0,11.0,MF-22,1978
684,Florida,1960-03-31,512428000.0,FL,10.0,12.0,MF-22,1960
685,Florida,1960-06-30,488436000.0,FL,10.0,12.0,MF-22,1960
686,Florida,1960-09-30,464606000.0,FL,10.0,12.0,MF-22,1960
687,Florida,1960-12-31,485180000.0,FL,10.0,12.0,MF-22,1960
688,Florida,1961-03-31,518579000.0,FL,10.0,12.0,MF-22,1961
689,Florida,1961-06-30,493104000.0,FL,10.0,12.0,MF-22,1961
690,Florida,1961-09-30,472663000.0,FL,10.0,12.0,MF-22,1961
691,Florida,1961-12-31,496062000.0,FL,10.0,12.0,MF-22,1961
692,Florida,1962-03-31,548339000.0,FL,10.0,12.0,MF-22,1962
693,Florida,1962-06-30,515662000.0,FL,10.0,12.0,MF-22,1962
694,Florida,1962-09-30,486821000.0,FL,10.0,12.0,MF-22,1962
695,Florida,1962-12-31,520668000.0,FL,10.0,12.0,MF-22,1962
696,Florida,1963-03-31,557761000.0,FL,10.0,12.0,MF-22,1963
697,Florida,1963-06-30,543858000.0,FL,10.0,12.0,MF-22,1963
698,Florida,1963-09-30,519157000.0,FL,10.0,12.0,MF-22,1963
699,Florida,1963-12-31,548308000.0,FL,10.0,12.0,MF-22,1963
700,Florida,1964-03-31,594106000.0,FL,10.0,12.0,MF-22,1964
701,Florida,1964-06-30,567202000.0,FL,10.0,12.0,MF-22,1964
702,Florida,1964-09-30,543848000.0,FL,10.0,12.0,MF-22,1964
703,Florida,1964-12-31,580846000.0,FL,10.0,12.0,MF-22,1964
704,Florida,1965-03-31,613964000.0,FL,10.0,12.0,MF-22,1965
